Round_ID;Works_Order_No;Yard_Location;HSM_LPST;HSM_PSD;SO_Due_Date;Sales_Ord_No;Prod_Grp;Slab_Grade;Customer_Name;Sort_Grade;Slab_Weight;Expedite_Level;CULPST;Round_Type;Flow;Furnace_Group;Internal_Order;Galv_Options;SelectionCost
HM-ALL;0000973687;InnerBay;6/18/2018;6/18/2018;7/2/2018;1549750010;GI;41AB5;MiTek Industries;9;21474;;7/1/2018;Intermediate HSLA;GI_34;;;134;0.5555
HM-ALL;0000973688;InnerBay;6/18/2018;6/18/2018;7/2/2018;1549750010;GI;41AB5;MiTek Industries;9;21326;;7/1/2018;Intermediate HSLA;GI_34;;;134;0.5555
HM-ALL;0000973721;InnerBay;6/10/2018;6/28/2018;7/2/2018;30003242020004;AL;M3A33;Toyota Tsusho America Inc.;4;21125;;6/22/2018;IF;AL_NonUsibor;;;4;0.1503
HM-ALL;0000973799;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21355;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000973818;OuterBay;6/22/2018;6/22/2018;8/6/2018;30003586020002;GI;M3A33;Ford Motor Company;2;21050;1;7/18/2018;IF_Exposed;GI_Exposed;;;1;-100
HM-ALL;0000973852;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21495;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000973854;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21453;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000973855;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21284;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000973954;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890140;GI;33AX3;AM/NS Calvert Internal;7;22117;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
HM-ALL;0000974002;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21505;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000974004;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21529;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000974017;OuterBay;7/4/2018;7/20/2018;7/23/2018;1543840010;AL;32AB7;Steel Summit Holdings Inc;7;21233;;7/17/2018;Light Regular;AL_NonUsibor;;;4;1.3851
HM-ALL;0000974056;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549750010;GI;41AB5;MiTek Industries;9;21498;;7/1/2018;Intermediate HSLA;GI_34;;;134;0.5555
HM-ALL;0000974077;InnerBay;6/25/2018;7/13/2018;7/9/2018;1549390030;CR;33AB2;Kloeckner Metals;4;21293;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
NOK_Outer Bays;0000974096;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890140;GI;33AX3;AM/NS Calvert Internal;7;22210;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
HM-ALL;0000974111;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21307;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000974136;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21287;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000974161;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21304;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000974178;OuterBay;6/22/2018;6/22/2018;7/9/2018;30003770020002;GI;M3A32;General Motors Corporation;5;26700;;7/5/2018;IF;GI_3;;;13;0.7605
NOK_Outer Bays;0000974252;OuterBay;6/18/2018;6/19/2018;7/2/2018;30004318010003;GI;32AB7;Whirlpool Corporation;6;21320;;7/1/2018;Light Regular;GI_34;;;134;0.5555
HM-ALL;0000974360;InnerBay;6/21/2018;7/5/2018;7/9/2018;30004292010002;CR;41AB5;Whirlpool Corporation;3;19513;;7/8/2018;Light HSLA;CR_Exposed;;;2;0.7091
NOK_Outer Bays;0000974472;OuterBay;8/6/2018;8/7/2018;8/20/2018;1555000010;GI;32AB7;New Process Steel;4;21947;;8/19/2018;Light Regular;GI_34;;;134;3.177
NOK_Outer Bays;0000974488;OuterBay;5/29/2018;6/12/2018;6/11/2018;1531350010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;22010;;6/10/2018;Intermediate Regular;GI_3;;;13;-9.5
NOK_Outer Bays;0000974489;OuterBay;5/29/2018;6/12/2018;6/11/2018;1531350010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;22040;;6/10/2018;Intermediate Regular;GI_3;;;13;-9.5
NOK_Outer Bays;0000974590;OuterBay;6/22/2018;6/22/2018;8/6/2018;30003586020002;GI;M3A33;Ford Motor Company;2;21123;1;7/18/2018;IF_Exposed;GI_Exposed;;;1;-100
NOK_Outer Bays;0000974607;OuterBay;6/18/2018;6/19/2018;7/2/2018;1531380010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21190;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
NOK_Outer Bays;0000974610;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890100;GI;32AB7;AM/NS Calvert Internal;7;21100;;8/2/2016;Light Regular;GI_1;;1;1;-0.5
HM-ALL;0000974669;InnerBay;6/11/2018;6/11/2018;6/25/2018;30003682010001;GI;M3A32;Ford Motor Company, SA de CV;5;20340;;6/24/2018;IF;GI_3;;;3;0.2006
HM-ALL;0000974699;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21346;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000974701;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21275;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000974716;OuterBay;8/6/2018;8/7/2018;8/20/2018;1555100010;GI;32AB7;New Process Steel;4;21836;;8/19/2018;Light Regular;GI_34;;;134;3.177
HM-ALL;0000974814;InnerBay;6/11/2018;6/11/2018;6/25/2018;30003682010001;GI;M3A32;Ford Motor Company, SA de CV;5;20341;;6/24/2018;IF;GI_3;;;3;0.2006
HM-ALL;0000974835;InnerBay;6/18/2018;6/14/2018;7/2/2018;1542230010;CR;M4R18;Delaco-Kenwal Steel LLC;7;21426;;7/1/2018;Light HSLA;CR;;;2;0.5555
HM-ALL;0000974837;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21499;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000974838;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21294;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000974840;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21481;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000974877;OuterBay;8/27/2018;8/27/2018;9/10/2018;1550510010;GI;M3A33;ThyssenKrupp Steel Services - Auto;4;20343;;9/9/2018;IF;GI_1;;;1;4.374
NOK_Outer Bays;0000974960;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890100;GI;32AB7;AM/NS Calvert Internal;7;21090;;8/2/2016;Light Regular;GI_1;;1;1;-0.5
NOK_Outer Bays;0000974973;OuterBay;6/22/2018;6/22/2018;7/23/2018;30003356020002;GI;M3A33;Drive Automotive Inds of America;2;21136;;7/20/2018;IF_Exposed;GI_Exposed;;;1;0.7605
NOK_Outer Bays;0000974975;OuterBay;6/24/2018;6/28/2018;7/9/2018;30003242020005;AL;M3A33;Toyota Tsusho America Inc.;4;21081;;7/7/2018;IF;AL_NonUsibor;;;4;0.8636
NOK_Outer Bays;0000974976;OuterBay;6/27/2018;6/23/2018;7/16/2018;30003314090006;CR;M3A33;Honda Trading of Alabama;4;21061;;7/10/2018;IF;CR;;;2;1.019
NOK_Outer Bays;0000974978;OuterBay;6/29/2018;7/2/2018;7/16/2018;30003242020006;AL;M3A33;Toyota Tsusho America Inc.;4;21135;;7/12/2018;IF;AL_NonUsibor;;;4;1.1231
NOK_Outer Bays;0000974979;OuterBay;7/2/2018;7/3/2018;7/16/2018;30003474020001;GI;M3A33;Drive Automotive Inds of America;4;21135;;7/15/2018;IF;GI_3;;;3;1.28
NOK_Outer Bays;0000975018;OuterBay;7/2/2018;7/3/2018;7/16/2018;30003679010002;GI;M3A33;Ford Motor Company, SA de CV;5;21128;;7/15/2018;IF;GI_3;;;3;1.28
HM-ALL;0000975031;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549750010;GI;41AB5;MiTek Industries;9;21343;;7/1/2018;Intermediate HSLA;GI_34;;;134;0.5555
NOK_Outer Bays;0000975062;OuterBay;7/2/2018;7/2/2018;7/16/2018;30003772020001;GI;M3A33;General Motors Corporation;5;21130;;7/15/2018;IF;GI_3;;;13;1.28
HM-ALL;0000975064;InnerBay;5/13/2018;6/12/2018;5/21/2018;9000431500010;HRP;M4A37;Ford Motor Company;6;21408;;5/20/2018;Intermediate HSLA;HRP;;;;-25.5
NOK_Outer Bays;0000975086;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890120;GI;32AB7;AM/NS Calvert Internal;7;21166;;8/2/2016;Intermediate Regular;GI_34;;1;134;-0.5
HM-ALL;0000975115;InnerBay;6/22/2018;6/22/2018;7/23/2018;30003356020002;GI;M3A33;Drive Automotive Inds of America;2;21135;;7/20/2018;IF_Exposed;GI_Exposed;;;1;0.7605
HM-ALL;0000975138;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549750010;GI;41AB5;MiTek Industries;9;21326;;7/1/2018;Intermediate HSLA;GI_34;;;134;0.5555
NOK_Outer Bays;0000975183;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890140;GI;33AX3;AM/NS Calvert Internal;7;22301;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
NOK_Outer Bays;0000975198;OuterBay;6/18/2018;6/19/2018;7/2/2018;1531380010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21300;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
HM-ALL;0000975250;InnerBay;6/21/2018;7/5/2018;7/9/2018;30004292010002;CR;41AB5;Whirlpool Corporation;3;19452;;7/8/2018;Light HSLA;CR_Exposed;;;2;0.7091
NOK_Outer Bays;0000975309;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890100;GI;32AB7;AM/NS Calvert Internal;7;21160;;8/2/2016;Light Regular;GI_1;;1;1;-0.5
NOK_Outer Bays;0000975310;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890100;GI;32AB7;AM/NS Calvert Internal;7;21100;;8/2/2016;Light Regular;GI_1;;1;1;-0.5
NOK_Outer Bays;0000975329;OuterBay;6/22/2018;6/22/2018;8/6/2018;30003586020002;GI;M3A33;Ford Motor Company;2;21123;1;7/18/2018;IF_Exposed;GI_Exposed;;;1;-100
HM-ALL;0000975365;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21344;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000975385;OuterBay;7/4/2018;7/14/2018;7/23/2018;30003242020007;AL;M3A33;Toyota Tsusho America Inc.;4;21134;;7/17/2018;IF;AL_NonUsibor;;;4;1.3851
NOK_Outer Bays;0000975388;OuterBay;7/4/2018;7/14/2018;7/23/2018;30003242020007;AL;M3A33;Toyota Tsusho America Inc.;4;21133;;7/17/2018;IF;AL_NonUsibor;;;4;1.3851
NOK_Outer Bays;0000975410;OuterBay;8/27/2018;8/27/2018;9/10/2018;1550510010;GI;M3A33;ThyssenKrupp Steel Services - Auto;4;20537;;9/9/2018;IF;GI_1;;;1;4.374
NOK_Outer Bays;0000975487;OuterBay;6/22/2018;6/22/2018;8/6/2018;30003586020002;GI;M3A33;Ford Motor Company;2;21131;1;7/18/2018;IF_Exposed;GI_Exposed;;;1;-100
NOK_Outer Bays;0000975488;OuterBay;6/22/2018;6/22/2018;8/6/2018;30003586020002;GI;M3A33;Ford Motor Company;2;21132;1;7/18/2018;IF_Exposed;GI_Exposed;;;1;-100
NOK_Outer Bays;0000975515;OuterBay;8/27/2018;8/27/2018;9/10/2018;1550510010;GI;M3A33;ThyssenKrupp Steel Services - Auto;4;20345;;9/9/2018;IF;GI_1;;;1;4.374
NOK_Outer Bays;0000975528;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890150;GI;32AB7;AM/NS Calvert Internal;7;21150;;8/2/2016;Intermediate Regular;GI_1;;1;1;-0.5
HM-ALL;0000975574;InnerBay;5/27/2018;6/13/2018;6/4/2018;1516890010;HRP;33AX3;Mill Steel Company;6;22094;;6/3/2018;Intermediate HSLA;HRP;;;;-11.5
NOK_Outer Bays;0000975584;OuterBay;6/18/2018;6/19/2018;7/2/2018;1531370010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21269;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
HM-ALL;0000975665;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21331;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000975693;InnerBay;4/24/2018;6/15/2018;5/7/2018;1507050050;CR;33AB2;Mitsui & Co. USA;6;21280;1;5/6/2018;Intermediate Regular;CR;;;2;-100
NOK_Outer Bays;0000975722;OuterBay;3/27/2018;6/23/2018;4/9/2018;1489000010;GI;32AB7;New Process Steel;4;21950;;4/8/2018;Light Regular;GI_4;;;4;-72.5
HM-ALL;0000975734;InnerBay;7/23/2018;7/24/2018;8/6/2018;1559750010;AL;M3A32;Performance Steel Inc.;7;20556;;8/5/2018;IF;AL_NonUsibor;;;4;2.4035
NOK_Outer Bays;0000975759;OuterBay;9/3/2018;9/3/2018;9/17/2018;1545890010;GI;M3A33;National Material Company;5;20341;;9/16/2018;IF;GI_3;;;3;4.7828
HM-ALL;0000975799;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21419;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000975800;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21374;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000975821;InnerBay;6/14/2018;6/14/2018;7/2/2018;30003195020001;GI;M3A32;General Motors de Mexico;5;21155;;6/27/2018;IF;GI_1;;;1;0.3521
NOK_Outer Bays;0000975837;OuterBay;6/22/2018;6/22/2018;8/6/2018;30003586020002;GI;M3A33;Ford Motor Company;2;21124;1;7/18/2018;IF_Exposed;GI_Exposed;;;1;-100
NOK_Outer Bays;0000975865;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890120;GI;32AB7;AM/NS Calvert Internal;7;21270;;8/2/2016;Intermediate Regular;GI_34;;1;134;-0.5
NOK_Outer Bays;0000975930;OuterBay;7/9/2018;7/9/2018;7/23/2018;30003772020002;GI;M3A33;General Motors Corporation;5;21134;;7/22/2018;IF;GI_3;;;13;1.6496
HM-ALL;0000975935;InnerBay;6/27/2018;6/26/2018;7/16/2018;30003723020003;CR;M4R18;General Motors de Mexico;4;21398;;7/10/2018;Intermediate HSLA;CR;;;2;1.019
HM-ALL;0000975937;InnerBay;6/25/2018;6/20/2018;7/9/2018;1557510010;CR;M4R18;Kenwal Steel;7;21666;;7/8/2018;Light HSLA;CR;;;2;0.9153
HM-ALL;0000975991;InnerBay;6/3/2018;6/15/2018;6/11/2018;1536370010;HRP;33AX3;Mill Steel Company;6;21151;;6/10/2018;Light HSLA;HRP;;;;-4.5
NOK_Outer Bays;0000976040;OuterBay;6/18/2018;6/19/2018;7/2/2018;1531370010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21250;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
NOK_Outer Bays;0000976042;OuterBay;6/18/2018;6/19/2018;7/2/2018;1531370010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21220;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
NOK_Outer Bays;0000976046;OuterBay;6/18/2018;6/19/2018;7/2/2018;1531370010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21230;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
NOK_Outer Bays;0000976049;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890140;GI;33AX3;AM/NS Calvert Internal;7;22444;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
NOK_Outer Bays;0000976057;OuterBay;9/7/2018;9/7/2018;9/24/2018;1545860010;GI;M3A33;National Material Company;5;21097;;9/21/2018;IF;GI_3;;;3;5.0186
NOK_Outer Bays;0000976157;OuterBay;6/4/2018;6/12/2018;6/18/2018;1522730010;GI;32AB7;New Process Steel;4;21960;;6/17/2018;Light Regular;GI_34;;;134;-3.5
HM-ALL;0000976177;InnerBay;12/5/2018;7/1/2018;6/18/2018;1555530020;GI;M3A32;AM/NS Calvert Internal Slab Rollings;7;20069;;6/17/2018;IF;GI_34;;1;134;0.3521
NOK_Outer Bays;0000976202;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890150;GI;32AB7;AM/NS Calvert Internal;7;21100;;8/2/2016;Intermediate Regular;GI_1;;1;1;-0.5
HM-ALL;0000976204;InnerBay;5/22/2018;6/23/2018;6/4/2018;1530710010;GI;32AB7;New Process Steel;4;22111;;6/3/2018;Light Regular;GI_4;;;4;-16.5
HM-ALL;0000976251;InnerBay;6/25/2018;6/27/2018;7/9/2018;1557570010;CR;M4R18;Kenwal Steel;7;22190;;7/8/2018;Intermediate HSLA;CR;;;2;0.9153
NOK_Outer Bays;0000976257;OuterBay;6/27/2018;7/14/2018;7/16/2018;30003305040002;CR;M3A33;Honda Trading of Alabama;4;20320;;7/10/2018;IF;CR;;;2;1.019
HM-ALL;0000976290;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549750010;GI;41AB5;MiTek Industries;9;21317;;7/1/2018;Intermediate HSLA;GI_34;;;134;0.5555
HM-ALL;0000976291;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21478;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000976293;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21458;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000976294;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21477;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000976297;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21236;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000976312;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890200;GI;32AB7;AM/NS Calvert Internal;7;21160;;8/2/2016;Intermediate Regular;GI_1;;1;1;-0.5
NOK_Outer Bays;0000976313;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890200;GI;32AB7;AM/NS Calvert Internal;7;21100;;8/2/2016;Intermediate Regular;GI_1;;1;1;-0.5
NOK_Outer Bays;0000976321;OuterBay;6/18/2018;6/19/2018;7/2/2018;1531370010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21220;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
NOK_Outer Bays;0000976358;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890250;GI;32AB7;AM/NS Calvert Internal;7;21150;;8/2/2016;Intermediate Regular;GI_1;;1;1;-0.5
NOK_Outer Bays;0000976382;OuterBay;9/7/2018;9/7/2018;9/24/2018;1545860010;GI;M3A33;National Material Company;5;21114;;9/21/2018;IF;GI_3;;;3;5.0186
HM-ALL;0000976386;InnerBay;6/10/2018;7/6/2018;7/2/2018;9000437980010;AL;32AB7;Whirlpool Corporation;4;22060;;6/22/2018;Intermediate Regular;AL_NonUsibor;;;4;0.1503
NOK_Outer Bays;0000976426;OuterBay;9/7/2018;9/7/2018;9/24/2018;1545860010;GI;M3A33;National Material Company;5;21132;;9/21/2018;IF;GI_3;;;3;5.0186
HM-ALL;0000976436;InnerBay;6/21/2018;7/5/2018;7/9/2018;30004292010002;CR;41AB5;Whirlpool Corporation;3;19497;;7/8/2018;Light HSLA;CR_Exposed;;;2;0.7091
NOK_Outer Bays;0000976588;OuterBay;9/7/2018;9/7/2018;9/24/2018;1545860010;GI;M3A33;National Material Company;5;21132;;9/21/2018;IF;GI_3;;;3;5.0186
NOK_Outer Bays;0000976591;OuterBay;9/7/2018;9/7/2018;9/24/2018;1545860010;GI;M3A33;National Material Company;5;21118;;9/21/2018;IF;GI_3;;;3;5.0186
HM-ALL;0000976672;InnerBay;6/25/2018;6/20/2018;7/9/2018;1557510010;CR;M4R18;Kenwal Steel;7;21364;;7/8/2018;Light HSLA;CR;;;2;0.9153
HM-ALL;0000976674;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21516;;6/16/2018;Light HSLA;CRFH;;;;0.05
NOK_Outer Bays;0000976684;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890120;GI;32AB7;AM/NS Calvert Internal;7;21230;;8/2/2016;Intermediate Regular;GI_34;;1;134;-0.5
NOK_Outer Bays;0000976704;OuterBay;9/7/2018;9/7/2018;9/24/2018;1545860010;GI;M3A33;National Material Company;5;21117;;9/21/2018;IF;GI_3;;;3;5.0186
NOK_Outer Bays;0000976731;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890120;GI;32AB7;AM/NS Calvert Internal;7;21190;;8/2/2016;Intermediate Regular;GI_34;;1;134;-0.5
NOK_Outer Bays;0000976760;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890140;GI;33AX3;AM/NS Calvert Internal;7;22167;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
HM-ALL;0000976762;InnerBay;5/27/2018;6/12/2018;6/4/2018;9000437270010;HRP;33AX3;Ford Motor Company;6;21256;;6/3/2018;Light HSLA;HRP;;;;-11.5
HM-ALL;0000976778;InnerBay;6/11/2018;6/11/2018;6/25/2018;30003682010001;GI;M3A33;Ford Motor Company, SA de CV;5;20346;;6/24/2018;IF;GI_3;;;3;0.2006
NOK_Outer Bays;0000976779;OuterBay;7/9/2018;7/14/2018;7/23/2018;30003305040003;CR;M3A33;Honda Trading of Alabama;4;20333;;7/22/2018;IF;CR;;;2;1.6496
HM-ALL;0000976781;InnerBay;6/18/2018;6/19/2018;7/2/2018;30003321010002;GI;M3A33;Drive Automotive Inds of America;4;20331;;7/1/2018;IF;GI_3;;;3;0.5555
HM-ALL;0000976791;InnerBay;6/18/2018;6/19/2018;7/2/2018;1531380010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;21110;;7/1/2018;Intermediate Regular;GI_3;;;13;0.5555
NOK_Outer Bays;0000976798;OuterBay;5/29/2018;6/12/2018;6/11/2018;1531350010;GI;32AB7;Steel Technologies de Mexico - Carrier;4;22050;;6/10/2018;Intermediate Regular;GI_3;;;13;-9.5
HM-ALL;0000976850;InnerBay;6/25/2018;6/20/2018;7/9/2018;1557510010;CR;M4R18;Kenwal Steel;7;21384;;7/8/2018;Light HSLA;CR;;;2;0.9153
NOK_Outer Bays;0000976872;OuterBay;6/22/2018;6/22/2018;7/9/2018;30003815020001;GI;M3A32;General Motors de Mexico;4;26690;;7/5/2018;IF;GI_3;;;13;0.7605
HM-ALL;0000976905;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21516;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000976908;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21529;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000976909;InnerBay;6/8/2018;6/14/2018;6/18/2018;1542180020;CRFH;41AB5;New Millennium Building Systems, LLC;7;21298;;6/16/2018;Light HSLA;CRFH;;;;0.05
HM-ALL;0000976957;InnerBay;7/5/2018;7/2/2018;7/9/2018;1537960020;HR;M4A34;Steel Warehouse Mexico S de RL de CV;4;27152;;7/5/2018;Light HSLA;HR;;;;1.4378
HM-ALL;0000976965;InnerBay;7/19/2018;7/15/2018;7/23/2018;1543050010;HR;M4A34;Steel Warehouse of Ohio;4;27197;;7/19/2018;Heavy;HR;;;;2.1861
HM-ALL;0000977209;InnerBay;5/10/2018;6/12/2018;5/14/2018;1505420030;HR;M4A34;Norfolk Iron & Metal Company;4;24618;;5/10/2018;Heavy;HR;;;;-28.5
HM-ALL;0000978154;InnerBay;5/22/2018;6/11/2018;6/4/2018;9000432080010;GI;M3A33;FCA US LLC;4;21240;;6/3/2018;IF;GI_3;;;3;-16.5
HM-ALL;0000978317;InnerBay;12/5/2018;6/24/2018;6/11/2018;1548830020;HR;2CD12_SR;AM/NS Calvert Internal Slab Rollings;7;21050;;6/7/2018;Intermediate HSLA;HR;;1;;0.3521
HM-ALL;0000978323;InnerBay;5/29/2018;6/12/2018;6/11/2018;30004415010001;GI;2CD12;Mercedes-Benz U S International Inc;5;21070;;6/10/2018;Intermediate HSLA;GI_3;;;3;-9.5
HM-ALL;0000978607;InnerBay;9/3/2018;9/3/2018;9/17/2018;1548230010;CR;M4R17;Coilplus Alabama - Auto;4;21240;;9/16/2018;Intermediate HSLA;CR;;;2;4.7828
HM-ALL;0000978610;InnerBay;9/17/2018;9/17/2018;10/1/2018;1556920010;CR;M4R17;Coilplus Alabama - Auto;4;21200;;9/30/2018;Intermediate HSLA;CR;;;2;5.6151
HM-ALL;0000978745;InnerBay;7/16/2018;7/17/2018;7/30/2018;1531220010;GI;32AB1;ThyssenKrupp Steel Services - Auto;5;21380;;7/29/2018;Intermediate Regular;GI_3;;;3;2.0241
HM-ALL;0000978749;InnerBay;7/16/2018;7/17/2018;7/30/2018;1531220010;GI;32AB1;ThyssenKrupp Steel Services - Auto;5;21360;;7/29/2018;Intermediate Regular;GI_3;;;3;2.0241
NOK_Outer Bays;0000978771;OuterBay;12/5/2018;7/7/2018;4/16/2018;1506620010;CR;M3A93_SR;AM/NS Calvert Internal Slab Rollings;7;18790;;4/15/2018;IF;CR;;1;2;0.3521
HM-ALL;0000978837;InnerBay;5/22/2018;6/15/2018;6/4/2018;9000432030010;CR;47RB6;Millennium Steel of Texas LP;5;21230;;6/3/2018;Intermediate Regular;CR;;;2;-16.5
HM-ALL;0000978854;InnerBay;5/22/2018;6/15/2018;6/4/2018;9000432030010;CR;47RB6;Millennium Steel of Texas LP;5;16620;;6/3/2018;Intermediate Regular;CR;;;2;-16.5
HM-ALL;0000979433;InnerBay;6/24/2018;6/29/2018;7/2/2018;30003984020005;HRP;M5A71;General Motors of Canada Limited;4;27240;;7/1/2018;Light HSLA;HRP;;;;0.8636
